euribor3m,job_blue-collar,job_housemaid,marital_unknown,month_apr,month_aug,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,poutcome_success,id,prediction
3,1,0,0,0,0,1,0,0,0,0,0,0,31316,0
3,1,0,0,0,0,0,0,0,0,1,0,0,6376,0
3,0,0,0,0,0,0,0,0,0,1,0,0,3186,0
3,0,0,0,0,0,0,0,0,0,1,0,0,37489,0
3,1,0,0,0,0,0,0,0,1,0,0,0,19229,0
3,1,0,0,0,1,0,0,0,0,0,0,0,44,0
3,0,0,0,0,0,0,0,0,1,0,0,0,9101,0
3,0,0,0,0,0,0,0,0,0,1,0,0,3132,0
3,0,0,0,0,0,1,0,0,0,0,0,0,25734,0
3,0,0,0,0,0,0,0,0,1,0,0,0,4347,0
3,0,0,0,0,0,0,0,0,1,0,0,0,33019,0
3,0,0,0,0,0,0,0,0,1,0,0,0,1337,0
3,0,0,0,0,0,0,0,1,0,0,0,0,35592,0
3,0,0,0,0,0,0,0,0,0,1,0,1,16314,0
3,0,0,0,1,0,0,0,0,0,0,0,0,13415,0
3,0,0,0,0,1,0,0,0,0,0,0,0,12029,0
3,1,0,0,0,0,0,0,0,1,0,0,0,40488,0
3,0,1,0,0,0,1,0,0,0,0,0,0,38709,0
3,0,0,0,0,0,0,0,0,0,1,0,0,671,0
3,1,0,0,0,0,0,0,0,1,0,0,0,38878,0
3,0,0,0,0,0,0,0,1,0,0,0,0,3181,0
3,0,0,0,1,0,0,0,0,0,0,0,0,31100,0
3,1,0,0,0,0,0,0,0,0,1,0,0,14571,0
3,0,0,0,0,0,0,1,0,0,0,0,0,23485,0
3,0,0,0,0,0,1,0,0,0,0,0,0,27262,0
3,0,0,0,0,0,0,0,0,1,0,0,0,40245,0
3,0,0,0,0,0,0,0,0,1,0,0,0,13716,0
3,0,0,0,0,0,0,0,0,1,0,0,0,24592,0
3,0,0,0,0,0,0,0,0,0,0,1,0,15945,0
3,1,0,0,0,0,1,0,0,0,0,0,0,32142,0
3,0,0,1,0,1,0,0,0,0,0,0,0,30011,0
3,0,0,0,0,0,0,0,0,0,0,0,0,32131,0
3,0,0,0,0,1,0,0,0,0,0,0,0,34387,0
3,0,0,0,0,0,0,1,0,0,0,0,0,23809,0
3,1,0,0,0,0,0,0,0,1,0,0,0,23011,0
3,0,0,0,0,0,0,0,0,0,0,0,0,21828,0
3,0,0,0,0,0,0,0,1,0,0,0,0,10011,0
3,0,0,0,0,0,0,1,0,0,0,0,0,31759,0
3,0,0,0,0,1,0,0,0,0,0,0,0,34059,0
3,1,0,0,0,0,0,0,0,1,0,0,0,3001,0
3,0,0,0,0,0,0,0,0,1,0,0,0,16565,0
3,0,0,0,0,0,0,1,0,0,0,0,0,12698,0
3,0,0,0,0,0,0,0,0,1,0,0,0,3295,0
3,0,0,0,0,0,0,0,0,1,0,0,0,4854,0
3,0,0,0,1,0,0,0,0,0,0,0,0,24721,0
3,0,0,0,0,0,0,0,0,1,0,0,0,25664,0
3,0,0,0,0,0,0,0,0,1,0,0,0,18510,0
3,1,0,0,0,0,1,0,0,0,0,0,0,4563,0
3,0,0,0,0,0,0,1,0,0,0,0,0,23590,0
3,1,0,0,1,0,0,0,0,0,0,0,0,6894,0
3,0,0,0,0,0,0,0,0,0,1,0,1,22252,0
3,0,0,0,0,1,0,0,0,0,0,0,0,31483,0
3,0,0,0,0,0,1,0,0,0,0,0,0,7979,0
3,0,0,0,0,0,1,0,0,0,0,0,1,7172,0
3,0,0,0,0,0,1,0,0,0,0,0,0,9356,0
3,0,0,0,0,0,1,0,0,0,0,0,0,32398,0
3,0,0,0,0,0,0,0,0,1,0,0,0,11703,0
3,0,0,0,0,0,0,0,0,1,0,0,0,22289,0
3,1,0,0,0,0,0,1,0,0,0,0,0,36899,0
3,1,0,0,0,0,1,0,0,0,0,0,0,3476,0
3,0,0,0,0,0,0,0,0,1,0,0,0,26429,0
3,1,0,0,0,1,0,0,0,0,0,0,0,39157,0
3,0,0,0,0,0,0,0,0,1,0,0,0,38482,0
3,0,0,0,0,0,0,1,0,0,0,0,0,7598,0
3,0,0,0,0,0,0,0,0,1,0,0,0,2483,0
3,0,0,0,0,0,0,1,0,0,0,0,0,11924,0
3,0,1,0,1,0,0,0,0,0,0,0,0,21559,0
3,1,0,0,0,0,0,1,0,0,0,0,0,14109,0
3,0,0,0,0,0,1,0,0,0,0,0,0,7794,0
3,0,0,0,0,0,0,1,0,0,0,0,0,28942,0
3,0,1,0,0,1,0,0,0,0,0,0,0,11507,0
3,1,0,0,0,0,1,0,0,0,0,0,0,1597,0
3,1,0,0,0,0,0,0,0,1,0,0,0,29220,0
3,0,0,0,0,0,0,0,0,0,1,0,0,3939,0
3,0,0,0,0,0,1,0,0,0,0,0,0,34129,0
3,0,0,0,0,0,0,0,0,0,1,0,0,6978,0
3,0,0,0,0,0,0,0,0,1,0,0,0,1648,0
3,0,0,0,0,1,0,0,0,0,0,0,0,19298,0
3,0,0,0,0,1,0,0,0,0,0,0,0,21855,0
3,0,0,0,0,0,0,0,0,0,1,0,0,37471,0
3,0,0,0,0,0,0,0,0,0,1,0,0,22921,0
3,0,0,0,0,1,0,0,0,0,0,0,0,38219,0
3,1,0,0,0,1,0,0,0,0,0,0,0,23674,0
3,0,0,0,0,1,0,0,0,0,0,0,0,24733,0
3,0,0,0,0,0,0,1,0,0,0,0,0,21761,0
3,0,0,0,0,0,0,0,0,0,1,0,0,30797,0
3,0,0,0,0,0,0,0,0,0,1,0,0,36812,0
3,0,0,0,0,0,0,0,0,0,0,1,1,6641,0
3,0,0,0,1,0,0,0,0,0,0,0,0,3815,0
3,0,0,0,1,0,0,0,0,0,0,0,0,27181,0
3,0,0,0,0,0,0,1,0,0,0,0,0,15876,0
3,0,0,0,0,0,0,0,0,1,0,0,0,14329,0
3,0,0,0,0,0,0,0,0,0,1,0,0,33256,0
3,0,0,0,0,0,1,0,0,0,0,0,0,10272,0
3,0,0,0,0,0,0,0,0,0,1,0,0,1961,0
3,0,0,0,0,0,1,0,0,0,0,0,0,3022,0
3,1,0,0,0,0,1,0,0,0,0,0,0,24460,0
3,0,0,0,1,0,0,0,0,0,0,0,0,9051,0
3,0,0,0,0,0,0,1,0,0,0,0,0,30318,0
3,0,0,0,0,1,0,0,0,0,0,0,0,26801,0
3,1,0,0,0,0,0,0,0,1,0,0,0,36219,0
3,0,0,0,0,0,0,0,0,0,1,0,0,33867,0
3,0,0,0,1,0,0,0,0,0,0,0,0,6337,0
3,0,0,0,1,0,0,0,0,0,0,0,0,10971,0
3,0,0,0,0,0,0,0,0,1,0,0,0,4839,0
3,0,0,0,0,0,1,0,0,0,0,0,0,38176,0
3,1,0,0,0,0,1,0,0,0,0,0,0,14378,0
3,0,0,0,0,1,0,0,0,0,0,0,0,3028,0
3,1,0,0,0,0,0,0,0,1,0,0,0,39926,0
3,1,0,0,0,1,0,0,0,0,0,0,0,21011,0
3,0,0,0,0,0,0,0,0,1,0,0,0,35389,0
3,1,0,0,0,0,1,0,0,0,0,0,0,24940,0
3,0,0,0,0,0,1,0,0,0,0,0,0,25320,0
3,0,0,0,1,0,0,0,0,0,0,0,0,9091,0
3,0,0,0,0,0,1,0,0,0,0,0,0,9092,0
3,0,0,0,0,0,0,1,0,0,0,0,0,8022,0
3,1,0,0,0,0,0,0,0,1,0,0,0,30452,0
3,0,0,0,0,0,0,0,0,1,0,0,0,38288,0
3,0,0,0,0,0,0,0,1,0,0,0,0,34064,0
3,0,0,0,0,0,0,0,0,1,0,0,0,39226,0
3,0,0,0,1,0,0,0,0,0,0,0,0,40472,0
3,1,0,0,0,0,0,1,0,0,0,0,0,14831,0
3,1,0,0,0,1,0,0,0,0,0,0,0,41023,0
3,0,0,0,0,0,0,0,0,1,0,0,0,36813,0
3,0,0,0,0,0,0,0,0,1,0,0,0,7889,0
3,0,0,0,0,0,0,0,0,1,0,0,0,31403,0
3,0,0,0,0,0,0,0,0,1,0,0,0,37992,0
3,0,0,0,0,0,0,0,0,1,0,0,0,21253,0
3,0,0,0,0,0,1,0,0,0,0,0,0,176,0
3,0,0,0,0,0,0,1,0,0,0,0,0,18835,0
3,0,0,0,0,0,0,0,0,1,0,0,0,4482,0
3,1,0,0,1,0,0,0,0,0,0,0,0,16711,0
3,0,0,0,0,0,0,0,0,1,0,0,0,10538,0
3,0,0,0,0,0,0,1,0,0,0,0,0,3485,0
3,0,0,0,0,0,0,0,0,0,1,0,0,22196,0
3,0,0,0,0,0,0,0,0,1,0,0,0,17558,0
3,0,0,0,0,0,0,0,0,1,0,0,0,14641,0
3,0,0,0,0,0,0,1,0,0,0,0,0,23483,0
3,0,0,0,0,0,0,1,0,0,0,0,0,19644,0
3,0,0,0,0,0,0,0,0,1,0,0,0,14553,0
3,0,0,0,0,0,0,0,0,1,0,0,0,28828,0
3,0,0,0,0,1,0,0,0,0,0,0,0,36032,0
3,0,0,0,0,1,0,0,0,0,0,0,0,14104,0
3,0,0,0,0,0,0,0,0,0,1,0,0,30274,0
3,0,0,0,0,0,0,0,0,1,0,0,0,31809,0
3,0,0,0,0,0,1,0,0,0,0,0,0,11956,0
3,1,0,0,0,0,0,0,0,1,0,0,0,9097,0
3,0,0,0,0,0,1,0,0,0,0,0,0,10292,0
3,1,0,0,0,0,1,0,0,0,0,0,0,34967,0
3,0,0,0,0,0,0,0,0,1,0,0,0,3018,0
3,0,0,0,0,0,1,0,0,0,0,0,0,31830,0
3,0,0,0,0,1,0,0,0,0,0,0,0,13228,0
3,0,0,0,0,0,0,0,0,1,0,0,0,21613,0
3,0,1,0,0,0,0,0,0,1,0,0,0,17578,0
3,0,0,0,0,0,0,0,0,1,0,0,0,24988,0
3,0,0,0,0,0,0,0,0,1,0,0,0,7984,0
3,0,0,0,0,1,0,0,0,0,0,0,0,10145,0
3,0,0,0,0,0,1,0,0,0,0,0,0,24534,0
3,0,0,0,0,0,0,0,0,1,0,0,0,17858,0
3,1,0,0,0,1,0,0,0,0,0,0,0,19321,0
3,0,0,0,0,1,0,0,0,0,0,0,0,16490,0
3,0,0,0,0,0,0,0,0,0,1,0,0,34065,0
3,0,0,0,1,0,0,0,0,0,0,0,0,38807,0
3,0,0,0,0,0,0,1,0,0,0,0,0,4936,0
3,0,0,0,1,0,0,0,0,0,0,0,0,19410,0
3,0,0,0,0,0,0,0,0,0,0,0,0,8474,0
3,0,0,0,0,0,1,0,0,0,0,0,0,12832,0
3,0,0,0,0,0,0,0,0,1,0,0,0,3561,0
3,1,0,0,0,0,0,0,0,1,0,0,0,1614,0
3,1,0,0,0,0,0,0,0,1,0,0,0,23854,0
3,0,1,0,0,0,0,0,0,1,0,0,0,38216,0
3,0,0,0,0,0,0,0,0,0,1,0,0,27625,0
3,1,0,0,0,0,0,0,0,1,0,0,0,7489,0
3,0,0,0,0,0,0,0,0,0,1,0,0,37598,0
3,1,0,0,0,0,1,0,0,0,0,0,0,35578,0
3,0,0,0,0,0,0,0,1,0,0,0,0,6588,0
3,0,0,0,0,0,0,0,0,0,1,0,0,31861,0
3,0,0,0,0,0,1,0,0,0,0,0,0,15208,0
3,0,0,0,1,0,0,0,0,0,0,0,0,40778,0
3,0,0,0,0,0,0,0,0,1,0,0,0,21591,0
3,0,0,0,0,0,0,1,0,0,0,0,1,22934,0
3,1,0,0,0,0,0,0,0,1,0,0,0,7410,0
3,0,0,0,0,0,0,0,0,0,0,1,0,40593,0
3,0,0,0,0,0,0,1,0,0,0,0,0,39045,0
3,0,0,0,0,0,0,0,0,1,0,0,0,2281,0
3,0,0,0,0,0,0,1,0,0,0,0,0,32540,0
3,0,0,0,1,0,0,0,0,0,0,0,0,6953,0
3,0,0,0,0,1,0,0,0,0,0,0,0,21386,0
3,0,0,0,0,1,0,0,0,0,0,0,0,17282,0
3,0,0,0,0,0,0,0,0,1,0,0,0,29440,0
3,0,0,0,0,0,0,0,0,0,1,0,0,22601,0
3,0,0,0,0,0,0,0,0,1,0,0,0,23919,0
3,1,0,0,0,0,0,0,0,1,0,0,0,39849,0
3,0,0,0,0,0,0,0,0,1,0,0,0,25841,0
3,0,0,0,0,0,0,0,0,1,0,0,0,28327,0
3,1,0,0,0,0,0,1,0,0,0,0,0,33085,0
3,0,0,0,0,0,0,1,0,0,0,0,0,41145,0
3,0,0,0,0,0,0,0,0,1,0,0,0,13617,0
3,0,0,0,0,0,1,0,0,0,0,0,0,33103,0
3,0,0,0,0,0,1,0,0,0,0,0,0,22889,0
3,0,0,0,0,0,1,0,0,0,0,0,0,33266,0
3,0,0,0,0,0,0,0,0,1,0,0,0,32329,0
3,0,0,0,0,1,0,0,0,0,0,0,0,20448,0
3,0,0,0,0,0,1,0,0,0,0,0,0,28932,0
3,1,0,0,1,0,0,0,0,0,0,0,0,39019,0
3,1,0,0,0,0,0,0,0,0,1,0,0,1537,0
3,1,0,0,0,0,0,1,0,0,0,0,0,25715,0
3,1,0,0,0,0,1,0,0,0,0,0,0,36933,0
3,0,0,0,1,0,0,0,0,0,0,0,0,11214,0
3,1,0,0,0,0,0,0,0,1,0,0,0,4997,0
3,0,0,0,0,0,1,0,0,0,0,0,0,15824,0
3,0,0,0,0,0,0,0,0,0,1,0,0,38228,0
3,0,0,0,0,0,0,0,0,1,0,0,0,23375,0
3,1,0,0,0,0,0,0,0,1,0,0,0,8975,0
3,0,0,0,0,0,0,0,0,1,0,0,0,37816,0
3,0,0,0,0,0,0,1,0,0,0,0,0,40035,0
3,0,0,0,0,0,0,0,0,0,1,0,0,39265,0
3,0,0,0,0,1,0,0,0,0,0,0,0,34975,0
3,0,0,0,0,0,1,0,0,0,0,0,0,20335,0
3,0,0,0,0,1,0,0,0,0,0,0,0,23816,0
3,0,0,0,0,0,0,0,0,1,0,0,0,13217,0
3,0,0,0,0,0,0,0,0,1,0,0,0,27669,0
3,1,0,0,0,0,0,0,0,1,0,0,0,5043,0
3,0,0,0,0,0,0,0,0,1,0,0,0,24783,0
3,1,0,0,0,0,1,0,0,0,0,0,0,1583,0
3,0,0,0,0,0,0,0,0,1,0,0,1,2415,0
3,0,0,0,0,1,0,0,0,0,0,0,0,21670,0
3,0,0,0,1,0,0,0,0,0,0,0,0,12245,0
3,0,0,0,0,0,0,0,0,0,0,1,0,29067,0
3,0,0,0,0,0,1,0,0,0,0,0,0,18602,0
3,0,0,0,0,0,0,0,0,1,0,0,0,37088,0
3,0,0,0,0,1,0,0,0,0,0,0,0,37961,0
3,1,0,0,0,0,1,0,0,0,0,0,0,6381,0
3,0,0,0,0,0,0,0,0,1,0,0,0,9010,0
3,0,0,0,0,0,0,0,0,0,0,0,0,10566,0
3,0,0,0,0,0,0,0,0,1,0,0,0,4213,0
3,0,0,0,0,0,0,1,0,0,0,0,0,17922,0
3,0,0,0,0,0,0,0,0,1,0,0,0,12065,0
3,1,0,0,0,0,0,1,0,0,0,0,0,4080,0
3,0,0,0,0,0,0,0,0,0,1,0,1,39857,0
3,0,0,0,0,0,0,0,0,1,0,0,0,29464,0
3,0,0,0,0,0,1,0,0,0,0,0,0,7696,0
3,1,0,0,0,0,0,0,0,1,0,0,0,33981,0
3,0,0,0,0,1,0,0,0,0,0,0,0,25833,0
3,0,0,0,0,0,0,0,0,0,0,1,0,1210,0
3,1,0,0,0,1,0,0,0,0,0,0,0,771,0
3,0,0,0,0,0,1,0,0,0,0,0,0,1345,0
3,0,0,0,0,0,0,0,1,0,0,0,0,2742,0
3,0,0,0,0,0,1,0,0,0,0,0,0,8568,0
3,0,0,0,0,0,0,0,0,1,0,0,0,39793,0
3,0,0,0,0,0,1,0,0,0,0,0,0,27434,0
3,0,0,0,0,1,0,0,0,0,0,0,0,11756,0
3,1,0,0,0,0,0,0,0,1,0,0,0,29271,0
3,0,0,0,0,0,0,0,0,1,0,0,0,26462,0
3,0,0,0,0,0,0,0,0,1,0,0,0,27140,0
3,0,0,0,0,0,0,0,0,1,0,0,0,37558,0
3,0,0,0,0,0,0,0,0,1,0,0,0,37997,0
3,0,0,0,0,0,1,0,0,0,0,0,0,836,0
3,0,0,0,0,0,0,0,0,1,0,0,0,26644,0
3,0,0,0,0,1,0,0,0,0,0,0,0,12264,0
3,0,1,0,1,0,0,0,0,0,0,0,0,13089,0
3,0,0,0,0,0,0,0,0,0,1,0,0,9241,0
3,1,0,0,0,0,0,1,0,0,0,0,0,13874,0
3,0,0,0,0,0,0,0,0,0,0,1,1,17094,0
3,0,0,0,0,1,0,0,0,0,0,0,0,31716,0
3,0,0,0,0,0,0,0,0,1,0,0,0,26460,0
3,0,0,0,1,0,0,0,0,0,0,0,0,648,0
3,0,0,0,0,0,0,0,0,1,0,0,0,27272,0
3,0,0,0,0,0,0,0,0,1,0,0,0,24819,0
3,1,0,0,0,0,0,0,0,1,0,0,0,34365,0
3,1,0,0,0,0,0,1,0,0,0,0,0,1291,0
3,0,0,0,0,0,1,0,0,0,0,0,0,25773,0
3,1,0,0,0,0,0,0,0,1,0,0,0,19145,0
3,0,0,0,0,0,0,0,0,1,0,0,0,10497,0
3,0,0,0,0,1,0,0,0,0,0,0,1,11906,0
3,0,0,0,0,1,0,0,0,0,0,0,0,8764,0
3,0,0,0,0,0,0,0,0,1,0,0,0,41053,0
3,0,0,0,0,0,1,0,0,0,0,0,0,9103,0
3,1,0,0,0,0,0,0,0,1,0,0,0,3778,0
3,0,0,0,0,0,0,0,0,1,0,0,0,22830,0
3,1,0,0,0,0,0,0,0,1,0,0,0,3950,0
3,1,0,0,1,0,0,0,0,0,0,0,0,13529,0
3,0,0,0,0,0,0,0,0,1,0,0,0,15144,0
3,0,0,0,0,0,0,1,0,0,0,0,1,5920,0
3,0,0,0,0,0,0,1,0,0,0,0,0,27110,0
3,0,0,0,0,0,0,0,0,0,1,0,0,20502,0
3,1,0,0,0,0,0,0,0,1,0,0,0,16544,0
3,0,0,0,0,1,0,0,0,0,0,0,0,30010,0
3,0,0,0,0,0,0,0,0,1,0,0,0,25967,0
3,0,0,0,0,0,0,0,0,1,0,0,0,21268,0
3,0,0,0,0,0,0,0,0,1,0,0,0,1626,0
3,0,0,0,0,0,1,0,0,0,0,0,0,15533,0
3,1,0,0,0,0,0,0,0,1,0,0,0,25499,0
3,1,0,0,0,1,0,0,0,0,0,0,0,18719,0
3,0,1,0,1,0,0,0,0,0,0,0,0,11491,0
3,0,0,0,0,0,1,0,0,0,0,0,0,13744,0
3,0,0,0,0,1,0,0,0,0,0,0,0,4272,0
3,1,0,0,0,0,0,0,0,1,0,0,0,5909,0
3,0,0,0,0,1,0,0,0,0,0,0,0,13058,0
3,0,0,0,0,0,0,0,0,0,0,0,0,15751,0
3,0,0,0,0,0,1,0,0,0,0,0,0,9166,0
3,0,0,0,0,0,0,0,0,0,1,0,0,25264,0
3,0,0,0,1,0,0,0,0,0,0,0,0,8517,0
3,0,0,0,0,0,0,0,0,0,1,0,0,26563,0
3,0,0,0,0,1,0,0,0,0,0,0,0,18568,0
3,0,0,0,0,0,0,0,0,1,0,0,0,19102,0
3,0,0,0,0,0,1,0,0,0,0,0,0,1440,0
3,0,0,0,0,0,0,0,0,0,1,0,0,15387,0
3,0,0,0,0,1,0,0,0,0,0,0,0,30416,0
3,1,0,0,0,0,0,1,0,0,0,0,0,29581,0
3,1,0,0,0,0,1,0,0,0,0,0,0,30025,0
3,0,0,0,0,1,0,0,0,0,0,0,0,6183,0
3,1,0,0,0,0,1,0,0,0,0,0,0,29614,0
3,1,0,0,0,1,0,0,0,0,0,0,0,8552,0
3,0,1,0,0,1,0,0,0,0,0,0,0,15483,0
3,0,0,0,0,0,0,0,0,0,1,0,0,22300,0
3,0,0,0,0,0,1,0,0,0,0,0,0,40705,0
3,0,0,0,0,0,0,0,0,1,0,0,0,8766,0
3,1,0,0,0,0,0,1,0,0,0,0,0,37145,0
3,1,0,0,0,0,0,1,0,0,0,0,0,38541,0
3,0,1,0,0,0,0,1,0,0,0,0,0,38582,0
3,1,0,0,0,0,0,0,0,1,0,0,0,29737,0
3,1,0,0,0,0,0,0,0,1,0,0,0,22273,0
3,1,0,0,0,0,0,0,0,0,1,0,0,39957,0
3,0,0,0,0,0,0,0,0,1,0,0,0,41061,0
3,0,0,0,0,0,1,0,0,0,0,0,0,32397,0
3,0,0,0,0,0,0,0,0,1,0,0,0,11663,0
3,0,0,0,0,0,0,0,0,0,1,0,0,12098,0
3,0,0,0,0,0,1,0,0,0,0,0,0,39217,0
3,0,0,0,0,0,0,0,0,0,1,0,0,2368,0
3,0,0,0,0,1,0,0,0,0,0,0,0,4572,0
3,0,0,0,0,0,0,1,0,0,0,0,0,23628,0
3,0,0,0,0,0,0,0,0,0,1,0,0,5765,0
3,0,0,0,0,1,0,0,0,0,0,0,0,26565,0
3,0,0,0,0,0,1,0,0,0,0,0,0,28572,0
3,0,0,0,0,0,0,0,0,1,0,0,0,5041,0
3,1,0,0,0,0,1,0,0,0,0,0,0,33215,0
3,1,0,0,0,0,0,1,0,0,0,0,0,33762,0
3,1,0,0,0,0,1,0,0,0,0,0,0,3050,0
3,1,0,0,0,0,0,0,0,1,0,0,0,35043,0
3,0,0,0,0,0,0,1,0,0,0,0,0,35825,0
3,1,0,0,0,0,0,0,0,1,0,0,0,19389,0
3,0,0,0,0,0,0,0,0,1,0,0,0,18515,0
3,0,0,0,0,1,0,0,0,0,0,0,0,9824,0
3,0,0,0,0,0,1,0,0,0,0,0,0,31045,0
3,0,0,0,0,0,0,0,0,0,1,0,0,31673,0
3,0,0,0,0,0,0,0,0,1,0,0,0,11728,0
3,0,0,0,0,0,1,0,0,0,0,0,0,36912,0
3,0,0,0,0,1,0,0,0,0,0,0,0,37932,0
3,0,0,0,1,0,0,0,0,0,0,0,0,4712,0
3,1,0,0,0,0,0,1,0,0,0,0,0,19419,0
3,0,0,0,0,0,0,0,0,0,0,0,0,37234,0
3,0,0,0,0,0,1,0,0,0,0,0,0,2784,0
3,0,0,0,0,1,0,0,0,0,0,0,0,18151,0
3,0,0,0,0,0,0,0,0,1,0,0,0,27724,0
3,0,0,0,0,0,0,0,0,1,0,0,0,4368,0
3,0,0,0,0,0,0,0,0,1,0,0,0,15917,0
3,0,0,0,0,0,0,0,0,0,1,0,0,40679,0
3,0,0,0,0,1,0,0,0,0,0,0,0,37503,0
3,0,0,1,0,0,0,0,0,1,0,0,0,35070,0
3,0,0,0,0,0,1,0,0,0,0,0,0,36500,0
3,1,0,0,0,0,0,0,1,0,0,0,1,24523,1
3,0,0,0,0,0,0,0,0,1,0,0,0,39594,0
3,1,0,0,1,0,0,0,0,0,0,0,0,4841,0
3,0,0,0,1,0,0,0,0,0,0,0,0,23413,0
3,1,0,0,0,0,0,0,0,1,0,0,0,14108,0
3,0,0,0,0,0,0,0,0,1,0,0,0,14297,0
3,0,0,0,0,0,0,0,0,0,0,1,0,39377,0
3,0,0,0,0,0,1,0,0,0,0,0,0,1026,0
3,0,0,0,0,0,0,0,0,1,0,0,0,3386,0
3,0,0,0,0,0,1,0,0,0,0,0,0,25033,0
3,0,0,0,0,0,0,1,0,0,0,0,0,22467,0
3,1,0,0,0,0,0,0,0,1,0,0,0,4601,0
3,1,0,0,0,0,0,0,0,1,0,0,0,9566,0
3,0,0,0,0,0,0,1,0,0,0,0,0,15570,0
3,0,0,0,0,0,1,0,0,0,0,0,0,37261,0
3,0,0,0,0,0,0,0,0,0,1,0,0,29748,0
3,0,0,0,0,0,0,0,0,0,0,1,0,19770,0
3,0,0,0,0,0,0,1,0,0,0,0,0,1850,0
3,0,0,0,0,0,0,0,0,0,1,0,0,19088,0
3,0,0,0,0,0,0,1,0,0,0,0,0,19391,0
