age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,id
25,services,married,high.school,unknown,no,no,telephone,may,fri,89,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,18946
39,blue-collar,single,unknown,unknown,no,no,telephone,may,tue,181,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,16229
58,unknown,married,high.school,unknown,no,no,cellular,jul,wed,258,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,7824
42,management,single,university.degree,no,no,no,cellular,oct,mon,146,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,1,32109
54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,166,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,12659
59,retired,married,basic.4y,no,no,no,cellular,aug,mon,357,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,17637
32,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,43,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,30638
26,admin.,single,high.school,no,no,no,cellular,jun,fri,76,2,999,1,failure,-2.9,92.963,-40.8,1.268,5076.2,0,22696
34,admin.,single,high.school,no,no,yes,telephone,may,fri,74,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,20211
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,432,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,32079
35,technician,single,professional.course,no,no,no,telephone,may,thu,19,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,9195
40,technician,married,professional.course,no,yes,no,cellular,aug,mon,100,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,27485
31,technician,married,university.degree,no,yes,no,cellular,aug,wed,376,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,13234
36,services,married,high.school,no,no,yes,telephone,may,tue,1590,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,16098
41,management,divorced,high.school,no,no,no,cellular,may,mon,261,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,4765
39,services,divorced,unknown,no,yes,no,cellular,nov,fri,163,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,15889
47,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,693,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,22806
27,technician,single,university.degree,no,yes,no,cellular,oct,wed,184,1,999,1,failure,-1.1,94.601,-49.5,1.043,4963.6,1,2146
35,management,married,university.degree,no,no,no,cellular,apr,thu,127,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,1078
37,services,single,basic.9y,no,no,no,cellular,may,tue,247,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,34480
46,admin.,divorced,university.degree,unknown,no,no,telephone,may,wed,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,38243
37,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,226,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,15178
39,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,222,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,34067
31,admin.,single,university.degree,no,yes,yes,cellular,may,fri,138,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,32164
56,services,single,high.school,no,yes,no,cellular,nov,fri,290,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,14691
49,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,554,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,40061
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,34143
34,entrepreneur,married,university.degree,no,no,no,cellular,may,fri,17,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,28654
34,admin.,married,university.degree,no,no,no,cellular,aug,wed,358,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,31449
49,admin.,single,unknown,unknown,yes,no,telephone,may,thu,122,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,39405
38,services,married,high.school,no,yes,no,telephone,jul,thu,120,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,23168
46,technician,married,professional.course,no,yes,no,telephone,nov,tue,103,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,11273
27,services,single,university.degree,no,no,no,cellular,mar,mon,139,6,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,0,16369
31,technician,married,professional.course,no,no,no,telephone,may,mon,157,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,31448
31,admin.,married,university.degree,no,yes,yes,cellular,may,mon,173,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,40520
46,unknown,married,university.degree,no,no,no,telephone,may,wed,93,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,13407
53,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,627,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,13719
54,technician,divorced,basic.9y,no,yes,no,telephone,jun,mon,111,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,30239
39,technician,married,high.school,no,no,no,cellular,jul,thu,232,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,29183
57,services,married,high.school,no,yes,no,cellular,apr,mon,113,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,39358
35,admin.,single,university.degree,no,no,no,cellular,aug,tue,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,36365
54,management,divorced,professional.course,no,no,no,cellular,jul,mon,89,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,13285
39,technician,married,university.degree,no,no,yes,cellular,jun,tue,434,2,999,1,failure,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1,4518
41,management,married,basic.6y,unknown,no,no,cellular,may,thu,163,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,5842
31,technician,single,professional.course,no,yes,no,cellular,aug,wed,449,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,19377
58,blue-collar,married,basic.4y,no,no,yes,cellular,jul,thu,265,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,31316
46,blue-collar,single,basic.4y,no,no,no,cellular,nov,thu,185,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,6376
44,services,married,high.school,no,no,no,cellular,nov,wed,37,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,3186
36,admin.,single,university.degree,no,no,no,cellular,nov,wed,59,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,37489
28,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,19229
48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,213,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,44
32,technician,divorced,professional.course,no,yes,no,cellular,may,tue,493,10,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,9101
60,admin.,married,unknown,no,no,no,cellular,nov,tue,333,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.046,4963.6,0,3132
41,services,married,high.school,no,yes,no,cellular,jul,mon,82,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,25734
38,technician,married,professional.course,unknown,yes,no,telephone,may,mon,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,4347
34,technician,married,university.degree,no,yes,no,telephone,may,thu,309,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,33019
35,management,married,university.degree,no,no,no,cellular,may,thu,370,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1337
22,student,single,basic.9y,no,no,no,cellular,mar,fri,84,1,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,0,35592
65,retired,married,university.degree,no,no,no,cellular,nov,fri,226,1,3,3,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,16314
28,technician,married,basic.9y,no,yes,no,cellular,apr,thu,137,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,13415
29,admin.,single,university.degree,no,no,no,cellular,aug,fri,77,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,12029
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,408,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,40488
42,housemaid,married,basic.9y,no,yes,no,cellular,jul,thu,410,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,38709
53,admin.,married,high.school,no,yes,no,cellular,nov,fri,50,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,671
41,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,160,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,38878
32,technician,divorced,professional.course,no,yes,no,cellular,mar,tue,144,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.556,5099.1,1,3181
31,technician,single,professional.course,no,yes,no,cellular,apr,thu,270,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,31100
53,blue-collar,single,basic.4y,no,no,no,cellular,nov,wed,140,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,14571
50,admin.,married,high.school,no,no,no,telephone,jun,fri,513,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,23485
51,technician,married,professional.course,no,yes,no,cellular,jul,tue,248,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,27262
58,unknown,married,basic.4y,no,no,yes,telephone,may,tue,295,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,40245
46,management,married,basic.9y,no,yes,no,telephone,may,thu,126,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,13716
34,admin.,married,university.degree,no,yes,no,cellular,may,mon,915,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,1,24592
47,admin.,married,high.school,no,yes,no,cellular,oct,fri,437,1,999,1,failure,-1.1,94.601,-49.5,0.972,4963.6,1,15945
31,blue-collar,single,high.school,no,no,no,cellular,jul,mon,42,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,32142
49,admin.,unknown,university.degree,no,no,no,cellular,aug,thu,1532,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,30011
60,retired,married,university.degree,no,no,no,cellular,sep,thu,799,2,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,1,32131
39,management,married,university.degree,no,yes,no,cellular,aug,thu,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,34387
28,technician,single,university.degree,unknown,no,no,telephone,jun,wed,262,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,23809
26,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,183,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,23011
36,admin.,married,university.degree,no,yes,no,cellular,sep,tue,127,1,999,2,failure,-1.1,94.199,-37.5,0.8809999999999999,4963.6,0,21828
23,admin.,single,university.degree,no,yes,no,cellular,mar,thu,64,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,0,10011
52,management,divorced,university.degree,no,yes,no,telephone,jun,mon,80,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,31759
41,technician,married,professional.course,no,no,no,cellular,aug,tue,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,34059
33,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,1388,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,3001
39,admin.,single,unknown,no,no,no,telephone,may,fri,212,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,16565
34,admin.,single,high.school,no,yes,no,telephone,jun,thu,161,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,12698
58,retired,married,university.degree,no,no,no,cellular,may,wed,109,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,3295
52,services,married,basic.6y,no,yes,no,cellular,may,wed,169,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,4854
30,admin.,married,university.degree,no,unknown,unknown,cellular,apr,thu,308,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,24721
29,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,306,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,25664
32,unemployed,single,high.school,unknown,yes,yes,telephone,may,fri,289,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,18510
26,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,tue,126,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,4563
40,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,wed,103,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,23590
38,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,fri,164,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,6894
78,retired,divorced,basic.4y,no,yes,no,cellular,nov,fri,182,2,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,22252
51,services,married,high.school,no,yes,no,cellular,aug,mon,201,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,31483
49,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,238,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,7979
51,technician,married,professional.course,no,no,no,cellular,jul,thu,566,1,13,1,success,-2.9,92.469,-33.6,1.072,5076.2,1,7172
42,technician,married,basic.9y,no,no,no,cellular,jul,tue,723,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,1,9356
26,entrepreneur,married,professional.course,no,yes,no,cellular,jul,tue,113,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,32398
41,services,married,basic.6y,unknown,yes,no,cellular,may,thu,378,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,11703
37,admin.,married,high.school,no,yes,no,cellular,may,fri,22,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,22289
47,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,36899
54,blue-collar,single,unknown,no,yes,no,cellular,jul,mon,213,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3476
42,admin.,divorced,professional.course,no,no,no,cellular,may,thu,37,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,26429
44,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,tue,222,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,39157
22,services,single,high.school,no,no,no,cellular,may,fri,51,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,38482
29,admin.,single,high.school,no,yes,yes,telephone,jun,thu,15,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,7598
34,management,married,unknown,no,yes,no,telephone,may,fri,181,16,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,2483
46,admin.,single,university.degree,no,yes,no,telephone,jun,tue,198,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,11924
54,housemaid,married,high.school,no,no,no,cellular,apr,thu,381,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,21559
38,blue-collar,single,high.school,unknown,yes,no,telephone,jun,fri,856,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,1,14109
47,unknown,married,unknown,no,yes,no,cellular,jul,wed,133,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,7794
48,entrepreneur,married,professional.course,no,no,no,telephone,jun,fri,804,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,28942
34,housemaid,married,unknown,no,yes,no,cellular,aug,fri,314,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,11507
39,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,tue,157,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1597
20,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,87,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,29220
32,services,single,university.degree,no,yes,no,telephone,nov,wed,52,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,3939
58,self-employed,divorced,university.degree,no,yes,no,cellular,jul,thu,548,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,34129
30,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,251,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,6978
36,services,single,basic.6y,unknown,yes,no,telephone,may,thu,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1648
32,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,19,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,19298
31,technician,single,high.school,no,yes,no,cellular,aug,thu,170,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,21855
30,services,married,high.school,no,no,no,cellular,nov,thu,186,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,37471
33,entrepreneur,married,basic.9y,unknown,yes,yes,telephone,nov,mon,292,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,22921
32,technician,single,university.degree,no,yes,no,cellular,aug,thu,388,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,38219
53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,446,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,23674
57,retired,married,basic.4y,no,yes,no,telephone,aug,mon,96,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,24733
33,management,single,high.school,no,no,no,telephone,jun,thu,15,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,0,21761
30,admin.,single,university.degree,no,no,no,cellular,nov,tue,55,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,30797
26,admin.,married,high.school,no,yes,no,cellular,nov,mon,432,5,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,36812
32,admin.,married,professional.course,no,no,yes,cellular,oct,tue,221,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,1,6641
43,admin.,single,high.school,no,no,no,telephone,apr,fri,51,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,3815
45,management,married,university.degree,no,yes,yes,cellular,apr,fri,362,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,27181
27,admin.,single,university.degree,no,no,no,telephone,jun,wed,443,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,15876
35,technician,married,professional.course,no,no,no,cellular,may,wed,339,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,14329
37,management,single,university.degree,no,yes,no,cellular,nov,wed,171,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,33256
58,retired,married,basic.4y,unknown,no,no,cellular,jul,tue,70,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,10272
36,unemployed,single,basic.9y,no,yes,no,cellular,nov,thu,118,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1961
57,admin.,single,basic.9y,no,yes,no,cellular,jul,wed,158,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3022
27,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,99,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,24460
30,technician,divorced,university.degree,no,no,no,cellular,apr,mon,96,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,9051
24,technician,single,basic.9y,no,no,no,telephone,jun,fri,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,30318
33,admin.,married,university.degree,no,no,no,cellular,aug,thu,137,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,26801
49,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,324,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,36219
32,admin.,married,university.degree,no,yes,no,cellular,nov,thu,158,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,33867
72,retired,married,basic.4y,no,unknown,unknown,cellular,apr,tue,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,6337
34,technician,married,professional.course,no,yes,no,cellular,apr,thu,258,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,10971
41,technician,divorced,basic.4y,no,yes,no,telephone,may,tue,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,4839
31,services,single,high.school,no,yes,no,telephone,jul,thu,42,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,38176
51,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,97,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,14378
35,management,married,university.degree,no,yes,no,cellular,aug,fri,93,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,3028
53,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,mon,63,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,39926
44,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,21011
49,retired,married,high.school,no,yes,no,cellular,may,mon,83,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,35389
46,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,thu,746,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,0,24940
38,self-employed,single,unknown,no,yes,no,cellular,jul,tue,438,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,25320
49,services,married,high.school,no,no,no,cellular,apr,mon,173,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,9091
29,admin.,single,high.school,unknown,no,no,cellular,jul,fri,487,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,9092
26,self-employed,single,university.degree,no,yes,no,cellular,jun,fri,175,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,8022
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,30452
22,technician,single,university.degree,no,no,no,cellular,may,fri,382,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,38288
73,retired,married,unknown,no,yes,no,telephone,mar,mon,659,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,1,34064
27,admin.,single,high.school,no,yes,no,cellular,may,mon,313,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,39226
30,student,single,university.degree,no,yes,no,cellular,apr,mon,23,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,40472
36,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,560,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,14831
46,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,492,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,41023
38,entrepreneur,married,university.degree,no,no,no,telephone,may,thu,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,36813
