age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,id
47,services,married,high.school,no,no,no,cellular,nov,tue,110,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,4675
25,admin.,single,high.school,no,yes,yes,cellular,may,fri,137,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,30679
42,admin.,married,high.school,no,yes,no,cellular,may,tue,111,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,17702
48,unemployed,divorced,basic.4y,no,no,yes,telephone,jun,mon,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,6844
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,76,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,17561
80,retired,divorced,basic.4y,no,no,no,cellular,oct,tue,96,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,0,1998
30,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,23232
52,admin.,married,basic.9y,no,no,no,cellular,jul,wed,1171,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,1,25576
31,admin.,married,university.degree,no,no,no,cellular,nov,wed,596,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,9791
54,management,married,university.degree,unknown,no,no,cellular,aug,tue,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,23486
45,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,tue,397,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,31029
47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,100,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,4434
54,blue-collar,single,unknown,no,no,no,cellular,jul,mon,111,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,32905
33,admin.,single,university.degree,no,no,no,cellular,may,mon,305,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,10143
27,student,single,high.school,unknown,yes,no,telephone,may,thu,38,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,14806
67,retired,married,basic.4y,no,yes,no,cellular,nov,thu,99,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,30291
28,blue-collar,single,professional.course,no,yes,no,cellular,jul,thu,164,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,13559
41,services,married,high.school,no,yes,no,telephone,may,wed,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,27069
31,unemployed,married,professional.course,no,yes,no,cellular,may,thu,700,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,24029
48,technician,married,high.school,no,no,no,telephone,may,fri,251,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,10734
37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,305,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,36002
51,housemaid,divorced,high.school,no,yes,no,cellular,jul,thu,241,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,28023
46,admin.,married,basic.9y,unknown,yes,no,telephone,jun,wed,16,14,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,35787
20,student,single,unknown,no,no,no,telephone,oct,tue,250,1,999,1,failure,-1.1,94.601,-49.5,0.982,4963.6,0,25243
32,services,married,high.school,no,yes,no,cellular,nov,wed,74,1,5,1,success,-0.1,93.2,-42.0,4.12,5195.8,0,13250
26,admin.,single,high.school,no,no,yes,cellular,jul,wed,136,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,33697
30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,12,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,25831
25,technician,single,professional.course,no,no,yes,cellular,apr,mon,112,4,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,13002
42,admin.,married,basic.9y,no,yes,no,telephone,may,fri,164,8,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,22348
34,admin.,single,high.school,no,yes,no,cellular,may,wed,653,1,11,1,success,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,39396
36,management,married,university.degree,no,no,no,cellular,apr,wed,353,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,6384
23,services,single,high.school,no,yes,no,cellular,may,fri,103,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,17621
43,housemaid,married,basic.4y,no,no,yes,cellular,jul,wed,697,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,21084
48,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,694,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,3990
48,services,married,professional.course,no,yes,no,telephone,may,fri,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,8137
32,admin.,single,university.degree,no,no,no,telephone,may,fri,588,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,1005
41,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,340,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,14200
34,technician,married,high.school,no,yes,no,cellular,may,mon,225,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2628
53,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,188,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,15417
34,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,7,1,999,0,nonexistent,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0,10068
27,management,single,university.degree,no,yes,no,telephone,jun,tue,216,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,14720
31,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,thu,551,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,1,17582
43,services,married,high.school,no,no,no,cellular,jul,mon,337,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,38263
46,admin.,married,basic.9y,unknown,no,yes,telephone,jun,fri,24,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,11432
34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,30844
30,admin.,married,university.degree,no,yes,no,telephone,may,tue,907,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,27622
39,management,single,high.school,unknown,no,no,telephone,nov,tue,274,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,34849
46,blue-collar,married,unknown,no,no,no,cellular,apr,fri,193,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,29167
46,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,134,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,16906
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,16,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,24499
50,retired,divorced,basic.4y,unknown,yes,no,cellular,jul,thu,108,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,29551
58,self-employed,divorced,professional.course,no,yes,no,telephone,jun,thu,430,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,32326
47,services,married,high.school,no,no,yes,cellular,may,fri,506,2,999,2,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,14509
38,services,divorced,basic.6y,no,unknown,unknown,cellular,may,tue,351,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,21416
34,admin.,single,university.degree,no,no,yes,cellular,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1721
35,self-employed,single,high.school,no,yes,no,cellular,may,wed,109,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,18894
44,blue-collar,married,professional.course,unknown,no,no,cellular,nov,tue,214,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,14818
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,310,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,33533
30,services,single,unknown,no,no,yes,telephone,may,fri,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,36919
39,technician,single,high.school,unknown,yes,no,cellular,aug,mon,124,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,10569
34,services,married,high.school,no,no,no,telephone,may,wed,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,8681
42,management,single,university.degree,no,unknown,unknown,cellular,jun,mon,83,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,5401
51,self-employed,married,basic.9y,no,yes,yes,cellular,nov,thu,244,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,13277
46,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,thu,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,15597
36,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,94,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,33556
34,admin.,married,high.school,no,no,yes,cellular,sep,wed,214,2,999,0,nonexistent,-1.1,94.199,-37.5,0.8759999999999999,4963.6,0,8526
36,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,92,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,17190
64,retired,married,university.degree,no,no,no,cellular,aug,fri,102,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,0,21025
32,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,mon,29,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,34917
33,services,married,high.school,no,yes,yes,cellular,nov,thu,422,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,21944
38,management,married,university.degree,no,no,no,telephone,may,fri,461,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,7170
30,unemployed,married,professional.course,no,unknown,unknown,cellular,jul,thu,156,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,30861
36,blue-collar,married,high.school,unknown,yes,no,cellular,jul,mon,147,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,16491
35,admin.,married,university.degree,no,no,no,telephone,jun,fri,466,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,1474
54,admin.,married,university.degree,no,yes,no,cellular,jul,tue,72,2,999,1,failure,-2.9,92.469,-33.6,0.9079999999999999,5076.2,0,14878
29,admin.,single,university.degree,no,yes,no,cellular,nov,fri,118,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,27709
38,technician,married,university.degree,no,yes,no,cellular,aug,fri,306,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,25955
36,management,married,high.school,no,no,no,telephone,may,wed,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,28181
54,admin.,married,basic.9y,no,no,no,cellular,nov,mon,94,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,22299
45,blue-collar,single,basic.4y,no,yes,no,cellular,may,wed,721,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,32661
45,services,divorced,high.school,unknown,yes,no,telephone,may,mon,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,7386
25,admin.,single,high.school,no,no,no,cellular,jul,thu,67,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,13379
26,student,single,university.degree,no,yes,no,cellular,apr,thu,76,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,25301
47,admin.,married,high.school,unknown,yes,no,cellular,aug,wed,136,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,12946
27,admin.,single,university.degree,no,no,no,cellular,oct,mon,278,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,1,2905
35,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,176,1,999,2,failure,-1.7,94.027,-38.3,0.899,4991.6,0,6190
70,housemaid,divorced,basic.4y,no,no,no,cellular,sep,tue,213,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.75,5017.5,0,29374
38,admin.,single,university.degree,unknown,yes,no,telephone,jun,tue,992,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,18818
27,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,491,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,8588
36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,17392
34,unemployed,single,professional.course,no,no,no,cellular,aug,fri,531,2,2,1,success,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1,4188
27,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,205,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,19717
56,admin.,married,high.school,no,no,no,telephone,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,34238
28,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,11770
56,services,married,high.school,no,yes,no,cellular,aug,tue,460,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,36608
32,technician,single,university.degree,no,yes,yes,cellular,aug,mon,508,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,11225
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,131,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,40158
33,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,296,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,24593
55,admin.,married,high.school,no,yes,yes,telephone,may,mon,62,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,36980
37,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,724,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,530
45,blue-collar,single,basic.4y,unknown,yes,yes,cellular,jul,tue,21,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,16172
52,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,mon,76,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,22726
36,management,divorced,university.degree,no,no,no,telephone,jun,thu,221,12,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,28280
35,services,divorced,high.school,no,no,no,telephone,may,mon,122,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,24227
46,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,177,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,16393
73,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,76,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,0,22988
45,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,36120
41,self-employed,married,basic.9y,no,no,no,cellular,may,thu,54,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,4517
27,admin.,single,university.degree,no,no,no,telephone,jun,fri,134,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,37139
51,entrepreneur,divorced,university.degree,unknown,no,no,telephone,jun,mon,60,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,23239
57,management,married,professional.course,unknown,yes,no,cellular,nov,thu,224,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,33068
54,management,divorced,university.degree,no,no,no,telephone,may,mon,288,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,11367
33,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,1183,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,380
26,services,divorced,basic.6y,no,no,yes,telephone,may,mon,81,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,18936
39,admin.,married,high.school,no,yes,no,cellular,apr,wed,110,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0,8163
47,management,married,university.degree,no,yes,no,telephone,jun,wed,181,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,6093
49,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,195,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,2377
55,admin.,married,high.school,no,yes,yes,telephone,may,wed,692,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,9437
54,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,856,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,12352
54,admin.,married,university.degree,no,no,yes,cellular,jul,tue,822,6,13,1,success,-2.9,92.469,-33.6,0.9079999999999999,5076.2,1,30173
53,retired,married,basic.4y,unknown,yes,no,telephone,may,wed,591,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,20017
51,management,married,high.school,no,no,no,telephone,jun,wed,99,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,21775
35,technician,married,university.degree,no,yes,no,telephone,jun,fri,246,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,39770
59,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,mon,108,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,19558
33,technician,single,university.degree,no,yes,yes,cellular,nov,fri,710,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,32973
31,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,1051,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,20680
43,admin.,married,university.degree,no,yes,no,cellular,aug,thu,433,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,33182
32,admin.,married,high.school,unknown,yes,no,telephone,may,mon,35,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,37229
52,admin.,married,university.degree,no,yes,no,cellular,aug,wed,261,1,999,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,32567
47,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,may,wed,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,35939
42,technician,married,professional.course,no,yes,no,cellular,aug,wed,192,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,36852
44,admin.,single,high.school,no,yes,no,telephone,may,thu,347,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,35124
35,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,33,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,32872
41,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,tue,124,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,12705
41,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,235,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,12123
33,blue-collar,married,basic.4y,no,no,no,cellular,apr,fri,95,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1253
45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,816,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,3571
39,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,31,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,30959
35,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,94,18,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,39829
35,services,divorced,university.degree,no,yes,no,cellular,jul,tue,722,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,1,7860
31,technician,single,high.school,no,no,no,cellular,may,wed,37,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,13754
45,admin.,married,university.degree,no,no,no,cellular,jul,thu,196,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,12565
42,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,62,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,6770
43,management,married,university.degree,no,yes,no,telephone,may,fri,339,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,17989
36,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,fri,31,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,2425
38,admin.,single,unknown,no,yes,no,cellular,may,fri,191,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,20190
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,7396
51,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,158,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,40663
29,technician,married,university.degree,no,no,no,cellular,apr,mon,135,3,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,0,31406
50,admin.,divorced,university.degree,no,yes,no,cellular,jul,thu,231,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,25966
