age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,id
45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,773,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,18229
39,services,married,high.school,no,yes,no,cellular,may,mon,49,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,15331
33,entrepreneur,married,high.school,no,no,no,telephone,may,mon,214,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,4003
38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,4770
35,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,207,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,14273
41,services,married,basic.9y,no,yes,yes,telephone,may,thu,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,18246
75,retired,married,basic.4y,no,no,no,cellular,oct,wed,113,2,999,0,nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5,0,39606
35,technician,married,professional.course,no,no,no,telephone,jun,thu,159,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,2638
38,entrepreneur,married,professional.course,no,yes,yes,cellular,apr,mon,278,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0,9985
35,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,126,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,29916
43,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,tue,108,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,31915
35,admin.,married,professional.course,no,yes,no,cellular,may,mon,76,2,3,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,21700
35,technician,married,basic.6y,no,no,no,telephone,may,fri,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,8270
68,retired,single,university.degree,no,yes,no,cellular,sep,fri,139,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,0,30415
37,blue-collar,married,basic.6y,unknown,no,yes,cellular,jul,wed,143,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,18952
30,admin.,single,high.school,no,yes,no,telephone,jul,fri,105,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,0,36369
35,retired,married,basic.4y,unknown,no,no,cellular,jul,thu,408,14,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,33188
27,admin.,single,university.degree,no,no,no,cellular,jul,mon,130,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,10189
34,entrepreneur,single,professional.course,no,yes,no,telephone,jun,mon,144,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,27700
52,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,wed,267,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,12385
43,admin.,married,university.degree,no,no,yes,cellular,aug,fri,24,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,37362
31,technician,single,professional.course,no,yes,no,cellular,nov,thu,155,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,22952
35,technician,married,high.school,unknown,no,yes,cellular,aug,tue,306,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,17641
34,technician,single,professional.course,no,no,yes,cellular,may,mon,217,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,30633
56,management,married,university.degree,no,no,no,cellular,apr,tue,72,5,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,10666
33,services,married,high.school,no,yes,no,cellular,apr,thu,236,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,0,23347
36,entrepreneur,single,university.degree,no,no,no,cellular,may,tue,612,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,14374
31,services,single,high.school,no,yes,no,cellular,may,wed,66,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,32695
65,retired,married,professional.course,no,yes,no,cellular,aug,tue,261,1,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,1,2398
30,admin.,single,university.degree,no,yes,yes,telephone,nov,fri,33,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,23023
39,admin.,married,professional.course,no,yes,yes,telephone,may,wed,72,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,5766
30,technician,married,university.degree,no,no,yes,cellular,jun,fri,131,1,999,1,failure,-1.7,94.055,-39.8,0.748,4991.6,0,22685
36,admin.,single,professional.course,no,no,no,cellular,apr,fri,122,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,13741
50,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,474,1,9,1,success,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,825
30,blue-collar,single,high.school,unknown,yes,no,cellular,may,thu,340,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,166
32,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,147,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,23703
55,services,married,unknown,unknown,yes,no,cellular,aug,wed,341,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1090
47,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,345,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,10107
35,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,jun,mon,276,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,28968
58,retired,married,basic.4y,no,no,no,cellular,jul,tue,114,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1880
47,admin.,married,high.school,unknown,yes,no,cellular,aug,wed,93,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,22599
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,545,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,18286
34,admin.,married,university.degree,no,no,yes,cellular,may,wed,72,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,16034
42,services,married,professional.course,no,yes,no,telephone,may,tue,1205,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,6022
52,management,divorced,university.degree,no,no,no,telephone,jun,thu,20,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,767
52,technician,married,high.school,no,yes,no,cellular,nov,tue,385,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,13558
36,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,143,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,17691
36,services,married,high.school,unknown,no,no,cellular,may,fri,311,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,16804
38,blue-collar,single,basic.6y,unknown,no,no,cellular,may,fri,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,5651
55,admin.,single,university.degree,unknown,yes,yes,telephone,may,wed,415,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1924
41,technician,married,professional.course,no,no,no,cellular,mar,fri,229,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,1,29695
31,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,84,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,7552
37,admin.,married,university.degree,no,no,yes,cellular,aug,thu,1505,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,15769
31,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,100,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,24954
50,housemaid,single,unknown,no,no,no,telephone,jun,mon,741,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,7609
32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,202,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1808
48,technician,married,professional.course,no,yes,no,telephone,jul,tue,616,11,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,1,21904
32,blue-collar,married,high.school,no,yes,no,cellular,nov,wed,104,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,26883
52,technician,married,high.school,no,yes,no,telephone,jun,wed,78,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,36143
32,services,married,high.school,no,no,no,cellular,may,tue,863,4,1,2,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,40062
24,student,single,high.school,no,yes,no,cellular,aug,fri,456,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,1,29685
45,services,married,professional.course,no,yes,yes,cellular,aug,thu,65,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,8284
53,admin.,married,basic.9y,no,no,no,telephone,may,mon,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,31909
41,technician,married,unknown,no,yes,yes,cellular,may,mon,963,1,3,2,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,2045
33,admin.,married,university.degree,no,no,no,cellular,aug,wed,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,7820
35,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,145,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,10607
33,admin.,single,university.degree,no,yes,no,telephone,jun,tue,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,13587
31,technician,married,university.degree,no,yes,no,cellular,aug,wed,224,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,35865
57,admin.,divorced,unknown,unknown,no,no,telephone,jun,tue,28,19,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,10724
52,self-employed,married,basic.9y,unknown,yes,no,telephone,may,tue,90,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,12950
55,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,tue,86,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,20555
43,services,married,high.school,no,no,no,telephone,jun,fri,16,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,24089
30,student,single,university.degree,no,no,no,cellular,nov,fri,585,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,1074
32,admin.,single,university.degree,no,yes,no,cellular,apr,thu,358,2,999,0,nonexistent,-1.8,93.749,-34.6,0.635,5008.7,1,1084
39,technician,single,university.degree,unknown,yes,no,cellular,jul,mon,333,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,5012
41,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,7027
46,technician,married,basic.6y,no,no,no,cellular,apr,tue,254,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,18833
32,technician,single,high.school,no,yes,no,telephone,jun,thu,127,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,22647
42,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,mon,71,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,34119
30,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,mon,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,25171
21,student,single,high.school,no,yes,no,cellular,may,tue,226,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,7814
38,services,married,high.school,no,no,no,cellular,apr,fri,52,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,34401
39,unemployed,married,basic.9y,unknown,no,yes,cellular,nov,tue,530,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,40816
57,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,64,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,23773
24,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,51,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,15102
51,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,771,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,3122
37,technician,married,professional.course,no,yes,no,cellular,aug,wed,414,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,1,28917
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,471,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,28349
43,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,301,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,31321
26,blue-collar,married,high.school,no,no,no,cellular,jul,wed,142,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,9419
49,management,married,university.degree,no,no,no,cellular,apr,thu,289,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,6884
51,admin.,married,university.degree,unknown,unknown,unknown,cellular,aug,wed,332,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,12406
27,self-employed,married,university.degree,no,yes,no,cellular,may,mon,141,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,20324
29,admin.,single,high.school,no,yes,no,cellular,nov,thu,205,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,39037
34,technician,single,professional.course,no,yes,no,cellular,aug,tue,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,15227
52,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,336,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,3110
59,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,jul,mon,416,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,3267
29,admin.,single,university.degree,no,no,no,telephone,may,tue,169,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,26411
29,technician,single,professional.course,no,no,no,cellular,apr,thu,96,2,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0,4803
26,admin.,single,high.school,no,no,no,cellular,jul,fri,140,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,5695
47,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,37549
39,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,554,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,20195
80,retired,divorced,unknown,no,yes,yes,cellular,nov,fri,186,2,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,19902
52,services,married,basic.6y,no,no,no,cellular,nov,fri,101,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,21039
41,admin.,divorced,university.degree,no,no,no,telephone,nov,thu,233,4,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,31913
43,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,25177
55,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,266,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,15037
35,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,48,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,24626
43,technician,single,professional.course,no,no,no,telephone,may,wed,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1324
48,admin.,divorced,university.degree,no,no,no,telephone,may,tue,355,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,837
32,technician,married,university.degree,no,no,yes,cellular,nov,thu,382,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,38343
37,technician,married,professional.course,no,no,yes,telephone,may,thu,44,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,14229
29,technician,single,university.degree,no,yes,no,cellular,aug,tue,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,31207
38,housemaid,married,university.degree,no,yes,no,cellular,aug,tue,295,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,2779
46,management,married,university.degree,no,yes,no,cellular,nov,thu,205,6,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,16973
24,services,single,professional.course,no,yes,no,telephone,may,mon,314,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,40430
41,services,divorced,unknown,no,no,no,telephone,may,fri,211,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,13462
29,entrepreneur,married,university.degree,no,no,no,telephone,jul,tue,208,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,10093
34,technician,married,unknown,no,yes,no,telephone,may,tue,97,3,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,0,7796
31,management,single,university.degree,no,yes,no,cellular,jul,mon,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,23981
38,management,married,university.degree,unknown,no,no,telephone,may,thu,277,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,15398
29,admin.,single,high.school,no,yes,yes,cellular,jul,thu,104,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,5876
42,admin.,married,university.degree,no,no,no,cellular,aug,tue,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,6437
38,technician,single,high.school,unknown,yes,yes,cellular,aug,mon,265,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,21010
57,retired,single,unknown,unknown,yes,no,cellular,jul,tue,189,19,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2118
26,admin.,single,high.school,no,no,no,cellular,jul,thu,241,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,13061
43,admin.,married,professional.course,no,no,no,telephone,may,fri,284,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,10878
26,services,married,high.school,no,no,no,telephone,may,mon,394,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,23761
33,admin.,single,university.degree,no,yes,yes,telephone,jun,wed,238,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,29663
33,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,669,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,29987
33,technician,single,professional.course,no,no,no,cellular,aug,tue,193,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,5501
47,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,114,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,30524
50,management,divorced,university.degree,no,no,no,cellular,nov,fri,202,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,13666
26,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,489,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,26791
39,technician,single,professional.course,unknown,no,no,cellular,aug,thu,199,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,7017
31,services,single,high.school,no,yes,yes,cellular,jul,mon,232,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,5303
56,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,335,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,30414
48,admin.,married,university.degree,no,yes,no,cellular,nov,wed,288,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,15474
28,services,single,basic.9y,no,yes,no,telephone,may,fri,393,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,27118
54,admin.,single,university.degree,no,yes,no,cellular,nov,tue,119,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,5698
46,admin.,married,high.school,no,yes,yes,cellular,sep,fri,154,3,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,0,18375
49,admin.,divorced,high.school,no,yes,no,cellular,may,thu,168,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,11644
39,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,102,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,618
51,unemployed,married,high.school,no,yes,no,cellular,sep,wed,657,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,0,21186
37,housemaid,married,high.school,unknown,yes,no,cellular,aug,thu,481,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,3668
32,technician,single,university.degree,no,yes,no,cellular,aug,mon,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,31784
27,admin.,married,high.school,unknown,no,no,cellular,jul,thu,84,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0,34440
43,admin.,divorced,basic.9y,no,yes,no,cellular,may,wed,321,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,35932
46,technician,divorced,university.degree,no,no,no,telephone,jun,fri,1288,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,40389
35,management,single,university.degree,no,no,yes,cellular,nov,mon,75,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0,29997
39,services,married,high.school,no,yes,no,cellular,apr,thu,243,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,38478
25,services,single,high.school,no,no,no,telephone,may,mon,328,10,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,9637
49,admin.,single,university.degree,no,yes,no,cellular,aug,mon,160,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,24886
30,technician,married,high.school,no,no,no,telephone,jun,fri,154,6,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,37034
40,admin.,married,university.degree,no,no,no,cellular,aug,wed,397,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.884,5076.2,0,33612
31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,28934
38,blue-collar,married,basic.6y,no,yes,no,cellular,nov,wed,448,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,4447
22,blue-collar,single,basic.9y,no,yes,no,telephone,jul,thu,227,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,17328
53,retired,divorced,high.school,no,unknown,unknown,telephone,may,wed,574,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,14506
34,admin.,single,university.degree,no,no,no,telephone,jul,tue,232,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,561
57,admin.,married,university.degree,no,no,no,cellular,nov,fri,127,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,5137
32,services,married,high.school,no,yes,no,telephone,jun,tue,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,7185
57,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,fri,302,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,31060
53,management,married,basic.4y,no,yes,no,telephone,may,fri,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,27964
30,admin.,married,university.degree,no,no,no,cellular,aug,tue,111,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,7769
37,services,divorced,high.school,unknown,yes,yes,cellular,apr,mon,92,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,10489
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,89,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,28744
30,entrepreneur,married,university.degree,no,no,no,telephone,oct,fri,223,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,5.045,5195.8,1,9011
36,entrepreneur,married,university.degree,no,no,no,telephone,may,mon,410,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,33422
37,services,married,high.school,no,no,no,cellular,apr,fri,606,2,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,0,27403
36,admin.,married,university.degree,no,yes,yes,telephone,jun,fri,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,9236
47,management,married,university.degree,no,yes,no,cellular,may,thu,127,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,24196
52,services,married,high.school,unknown,no,no,cellular,aug,mon,36,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,31012
42,management,married,unknown,unknown,no,no,telephone,may,tue,204,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,18059
64,admin.,married,high.school,no,no,no,cellular,jul,thu,368,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,19348
33,self-employed,single,university.degree,no,unknown,unknown,telephone,jun,fri,38,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,22133
